domain,problem,config,solved,cost,search_time,co_edges,tr_nodes,num_trs,peak_mem_kb
parking-opt11-strips,pfile07-025.pddl,on,0,,,14520,19618164,493,4890440
parking-opt11-strips,pfile07-025.pddl,on-w0.5,0,,,14520,18557170,367,3710560
parking-opt11-strips,pfile07-025.pddl,on-w2,0,,,14520,19288890,537,3364296
parking-opt11-strips,pfile07-025.pddl,on-skipc,0,,,12540,5476326,1815,6049848
parking-opt11-strips,pfile07-025.pddl,on-norm,0,,,14520,18985912,449,3689236
parking-opt11-strips,pfile07-026.pddl,off,0,,,,39063987,2127,4415856
parking-opt11-strips,pfile07-026.pddl,on,0,,,14520,19763961,465,4923760
parking-opt11-strips,pfile07-026.pddl,on-w0.5,0,,,14520,18320566,460,3729472
parking-opt11-strips,pfile07-026.pddl,on-w2,0,,,14520,19285195,571,5571588
parking-opt11-strips,pfile07-026.pddl,on-skipc,0,,,12540,5476326,1815,3606212
parking-opt11-strips,pfile07-026.pddl,on-norm,0,,,14520,19422858,319,4006744
parking-opt11-strips,pfile07-027.pddl,off,0,,,,39063078,2133,4227508
parking-opt11-strips,pfile07-027.pddl,on,0,,,14520,19294869,528,4253428
parking-opt11-strips,pfile07-027.pddl,on-w0.5,0,,,14520,18320566,460,5705052
parking-opt11-strips,pfile07-027.pddl,on-w2,0,,,14520,19280502,538,4235432
parking-opt11-strips,pfile07-027.pddl,on-skipc,0,,,12540,5476326,1815,4854620
parking-opt11-strips,pfile07-027.pddl,on-norm,0,,,14520,18985912,449,6230712
parking-opt11-strips,pfile07-028.pddl,off,0,,,,39065731,2114,4656276
parking-opt11-strips,pfile07-028.pddl,on,0,,,14520,19661636,489,4201860
parking-opt11-strips,pfile07-028.pddl,on-w0.5,0,,,14520,18320566,460,3958820
parking-opt11-strips,pfile07-028.pddl,on-w2,0,,,14520,19741863,475,6048776
parking-opt11-strips,pfile07-028.pddl,on-skipc,0,,,12540,5476326,1815,3483376
parking-opt11-strips,pfile07-028.pddl,on-norm,0,,,14520,18819345,470,6445508
parking-opt11-strips,pfile08-029.pddl,off,0,,,,52351093,3973,4408604
parking-opt11-strips,pfile08-029.pddl,on,0,,,19261,23983897,1564,5229772
parking-opt11-strips,pfile08-029.pddl,on-w0.5,0,,,19261,23595200,1774,4952280
parking-opt11-strips,pfile08-029.pddl,on-w2,0,,,19261,28425864,1414,5474108
parking-opt11-strips,pfile08-029.pddl,on-skipc,0,,,16863,8377438,2444,3678704
parking-opt11-strips,pfile08-029.pddl,on-norm,0,,,19261,29398624,1867,5460472
parking-opt11-strips,pfile08-030.pddl,off,0,,,,53681005,3970,4665684
parking-opt11-strips,pfile08-030.pddl,on,0,,,19261,23983897,1564,5514108
parking-opt11-strips,pfile08-030.pddl,on-w0.5,0,,,19261,23983897,1564,5502404
parking-opt11-strips,pfile08-030.pddl,on-w2,0,,,19261,28433394,1407,5326016
parking-opt11-strips,pfile08-030.pddl,on-skipc,0,,,16863,8377367,2444,3996132
parking-opt11-strips,pfile08-030.pddl,on-norm,0,,,19261,27840524,1953,5536704
parking-opt14-strips,p_12_7-01.pddl,off,0,,,,5409143,104,3096948
parking-opt14-strips,p_12_7-01.pddl,on,1,18,1384.4,3216,1489828,27,2830120
parking-opt14-strips,p_12_7-01.pddl,on-w0.5,1,18,1175.17,3216,1197097,16,2545020
parking-opt14-strips,p_12_7-01.pddl,on-w2,1,18,875.261,3216,1489828,27,2630352
parking-opt14-strips,p_12_7-01.pddl,on-skipc,1,18,891.364,2508,1360573,20,2767344
parking-opt14-strips,p_12_7-01.pddl,on-norm,1,18,757.464,3216,1319032,21,2129928
parking-opt14-strips,p_12_7-02.pddl,off,0,,,,5409143,104,3019088
parking-opt14-strips,p_12_7-02.pddl,on,1,18,1268.44,3216,1489828,27,3912840
parking-opt14-strips,p_12_7-02.pddl,on-w0.5,1,18,745.657,3216,1197097,16,2128784
parking-opt14-strips,p_12_7-02.pddl,on-w2,1,18,1331.72,3216,1489828,27,2859580
parking-opt14-strips,p_12_7-02.pddl,on-skipc,1,18,805.667,2508,1360573,20,2674312
parking-opt14-strips,p_12_7-02.pddl,on-norm,1,18,1205.93,3216,1319032,21,2621184
parking-opt14-strips,p_12_7-03.pddl,off,0,,,,5409143,104,3084644
parking-opt14-strips,p_12_7-03.pddl,on,1,17,935.569,3216,1489828,27,2316244
parking-opt14-strips,p_12_7-03.pddl,on-w0.5,1,17,438.052,3216,1197097,16,1871024
parking-opt14-strips,p_12_7-03.pddl,on-w2,1,17,639.574,3216,1489828,27,2420092
parking-opt14-strips,p_12_7-03.pddl,on-skipc,1,17,784.018,2508,1360573,20,2889608
parking-opt14-strips,p_12_7-03.pddl,on-norm,1,17,772.378,3216,1319032,21,2258796
parking-opt14-strips,p_12_7-04.pddl,off,0,,,,5409143,104,2950996
parking-opt14-strips,p_12_7-04.pddl,on,0,,,3216,1489828,27,4052632
parking-opt14-strips,p_12_7-04.pddl,on-w0.5,1,19,1580.89,3216,1197097,16,3363400
parking-opt14-strips,p_12_7-04.pddl,on-w2,1,19,1769.44,3216,1489828,27,4509104
parking-opt14-strips,p_12_7-04.pddl,on-skipc,0,,,2508,1360573,20,4300136
parking-opt14-strips,p_12_7-04.pddl,on-norm,1,19,1576.33,3216,1319032,21,3654424
parking-opt14-strips,p_14_8-01.pddl,off,0,,,,9770391,260,3507676
parking-opt14-strips,p_14_8-01.pddl,on,0,,,5061,2591006,40,3712908
parking-opt14-strips,p_14_8-01.pddl,on-w0.5,0,,,5061,2997851,46,4169944
parking-opt14-strips,p_14_8-01.pddl,on-w2,0,,,5061,2591006,40,4040212
parking-opt14-strips,p_14_8-01.pddl,on-skipc,0,,,4095,4954766,73,5226812
parking-opt14-strips,p_14_8-01.pddl,on-norm,0,,,5061,2164531,33,4254088
parking-opt14-strips,p_14_8-02.pddl,off,0,,,,9527691,290,3380116
parking-opt14-strips,p_14_8-02.pddl,on,0,,,5061,2591006,40,4858388
parking-opt14-strips,p_14_8-02.pddl,on-w0.5,0,,,5061,2997851,46,4362160
parking-opt14-strips,p_14_8-02.pddl,on-w2,0,,,5061,2591006,40,4024924
parking-opt14-strips,p_14_8-02.pddl,on-skipc,0,,,4095,4954766,73,5751036
parking-opt14-strips,p_14_8-02.pddl,on-norm,0,,,5061,2164531,33,3784076
parking-opt14-strips,p_14_8-03.pddl,off,0,,,,9770391,260,3857012
parking-opt14-strips,p_14_8-03.pddl,on,0,,,5061,2591006,40,3861164
parking-opt14-strips,p_14_8-03.pddl,on-w0.5,0,,,5061,2997851,46,4272892
parking-opt14-strips,p_14_8-03.pddl,on-w2,0,,,5061,2591006,40,3985936
parking-opt14-strips,p_14_8-03.pddl,on-skipc,0,,,4095,4954766,73,4543308
parking-opt14-strips,p_14_8-03.pddl,on-norm,0,,,5061,2164531,33,4045264
parking-opt14-strips,p_14_8-04.pddl,off,0,,,,9770391,260,3699100
parking-opt14-strips,p_14_8-04.pddl,on,0,,,5061,2591006,40,3838400
parking-opt14-strips,p_14_8-04.pddl,on-w0.5,0,,,5061,2997851,46,4247664
parking-opt14-strips,p_14_8-04.pddl,on-w2,0,,,5061,2591006,40,4373616
parking-opt14-strips,p_14_8-04.pddl,on-skipc,0,,,4095,4954766,73,3938096
parking-opt14-strips,p_14_8-04.pddl,on-norm,0,,,5061,2164531,33,3951620
parking-opt14-strips,p_16_9-01.pddl,off,0,,,,15727670,860,3766244
parking-opt14-strips,p_16_9-01.pddl,on,0,,,7504,5924565,86,4722244
parking-opt14-strips,p_16_9-01.pddl,on-w0.5,0,,,7504,5924565,86,5088520
parking-opt14-strips,p_16_9-01.pddl,on-w2,0,,,7504,5924565,86,4737576
parking-opt14-strips,p_16_9-01.pddl,on-skipc,0,,,6240,13258829,410,4746332
parking-opt14-strips,p_16_9-01.pddl,on-norm,0,,,7504,5201101,79,4147368
parking-opt14-strips,p_16_9-02.pddl,off,0,,,,14298378,991,4068248
parking-opt14-strips,p_16_9-02.pddl,on,0,,,7504,5924565,86,3776128
parking-opt14-strips,p_16_9-02.pddl,on-w0.5,0,,,7504,5924565,86,4443840
parking-opt14-strips,p_16_9-02.pddl,on-w2,0,,,7504,5924565,86,4724156
parking-opt14-strips,p_16_9-02.pddl,on-skipc,0,,,6240,13488303,396,5659344
parking-opt14-strips,p_16_9-02.pddl,on-norm,0,,,7504,5201101,79,4579484
parking-opt14-strips,p_16_9-03.pddl,off,0,,,,15257749,880,3481092
parking-opt14-strips,p_16_9-03.pddl,on,0,,,7504,5924565,86,4414600
parking-opt14-strips,p_16_9-03.pddl,on-w0.5,0,,,7504,5924565,86,5106132
parking-opt14-strips,p_16_9-03.pddl,on-w2,0,,,7504,5924565,86,4924688
parking-opt14-strips,p_16_9-03.pddl,on-skipc,0,,,6240,13488303,396,3420228
parking-opt14-strips,p_16_9-03.pddl,on-norm,0,,,7504,5201101,79,4779752
parking-opt14-strips,p_16_9-04.pddl,off,0,,,,14298971,978,3592960
parking-opt14-strips,p_16_9-04.pddl,on,0,,,7504,5924565,86,4693504
parking-opt14-strips,p_16_9-04.pddl,on-w0.5,0,,,7504,5924565,86,4884888
parking-opt14-strips,p_16_9-04.pddl,on-w2,0,,,7504,5924565,86,4513192
parking-opt14-strips,p_16_9-04.pddl,on-skipc,0,,,6240,13488303,396,5636012
parking-opt14-strips,p_16_9-04.pddl,on-norm,0,,,7504,5201101,79,4941368
parking-opt14-strips,p_18_10-01.pddl,off,0,,,,23479976,1578,3819336
parking-opt14-strips,p_18_10-01.pddl,on,0,,,10629,13131923,201,4436672
parking-opt14-strips,p_18_10-01.pddl,on-w0.5,0,,,10629,13259877,199,4860780
parking-opt14-strips,p_18_10-01.pddl,on-w2,0,,,10629,13096514,203,4362544
parking-opt14-strips,p_18_10-01.pddl,on-skipc,0,,,9027,3809637,1308,3507800
parking-opt14-strips,p_18_10-01.pddl,on-norm,0,,,10629,12102375,177,4878056
parking-opt14-strips,p_18_10-02.pddl,off,0,,,,23480997,1566,4408104
parking-opt14-strips,p_18_10-02.pddl,on,0,,,10629,13068784,207,3854020
parking-opt14-strips,p_18_10-02.pddl,on-w0.5,0,,,10629,13245084,206,4159880
parking-opt14-strips,p_18_10-02.pddl,on-w2,0,,,10629,13060486,209,4292916
parking-opt14-strips,p_18_10-02.pddl,on-skipc,0,,,9027,3809637,1308,2984124
parking-opt14-strips,p_18_10-02.pddl,on-norm,0,,,10629,12111697,176,5363476
parking-opt14-strips,p_18_10-03.pddl,off,0,,,,23481540,1560,4270168
parking-opt14-strips,p_18_10-03.pddl,on,0,,,10629,13068784,207,3826800
parking-opt14-strips,p_18_10-03.pddl,on-w0.5,0,,,10629,13286144,196,4493908
parking-opt14-strips,p_18_10-03.pddl,on-w2,0,,,10629,13068784,207,3844812
parking-opt14-strips,p_18_10-03.pddl,on-skipc,0,,,9027,3809637,1308,3825556
parking-opt14-strips,p_18_10-03.pddl,on-norm,0,,,10629,12111697,176,5541060
parking-opt14-strips,p_18_10-04.pddl,off,0,,,,23481680,1559,3989088
parking-opt14-strips,p_18_10-04.pddl,on,0,,,10629,13055769,208,4018100
parking-opt14-strips,p_18_10-04.pddl,on-w0.5,0,,,10629,13226340,209,5129540
parking-opt14-strips,p_18_10-04.pddl,on-w2,0,,,10629,13088941,204,4503492
parking-opt14-strips,p_18_10-04.pddl,on-skipc,0,,,9027,3812447,1435,3834600
parking-opt14-strips,p_18_10-04.pddl,on-norm,0,,,10629,12111697,176,4645704
parking-opt14-strips,p_20_11-01.pddl,off,0,,,,39063078,2133,4030940
parking-opt14-strips,p_20_11-01.pddl,on,0,,,14520,19647900,491,3807500
parking-opt14-strips,p_20_11-01.pddl,on-w0.5,0,,,14520,18674004,342,4421380
parking-opt14-strips,p_20_11-01.pddl,on-w2,0,,,14520,20112896,381,3785548
parking-opt14-strips,p_20_11-01.pddl,on-skipc,0,,,12540,5476326,1815,5622356
parking-opt14-strips,p_20_11-01.pddl,on-norm,0,,,14520,18821586,469,3513668
parking-opt14-strips,p_20_11-02.pddl,off,0,,,,39063078,2133,4118556
parking-opt14-strips,p_20_11-02.pddl,on,0,,,14520,19647887,490,5955988
parking-opt14-strips,p_20_11-02.pddl,on-w0.5,0,,,14520,18320566,460,3638148
parking-opt14-strips,p_20_11-02.pddl,on-w2,0,,,14520,19647887,490,3811732
parking-opt14-strips,p_20_11-02.pddl,on-skipc,0,,,12540,5475650,2000,3045512
parking-opt14-strips,p_20_11-02.pddl,on-norm,0,,,14520,18910467,450,3922232
parking-opt14-strips,p_20_11-03.pddl,off,0,,,,39065731,2114,4113020
parking-opt14-strips,p_20_11-03.pddl,on,0,,,14520,19647900,491,3753320
parking-opt14-strips,p_20_11-03.pddl,on-w0.5,0,,,14520,18622579,359,3750576
parking-opt14-strips,p_20_11-03.pddl,on-w2,0,,,14520,19372208,512,3699568
parking-opt14-strips,p_20_11-03.pddl,on-skipc,0,,,12540,5476326,1815,3719500
parking-opt14-strips,p_20_11-03.pddl,on-norm,0,,,14520,19422858,319,4478800
parking-opt14-strips,p_20_11-04.pddl,off,0,,,,39065731,2114,4248236
parking-opt14-strips,p_20_11-04.pddl,on,0,,,14520,19647887,490,3866732
parking-opt14-strips,p_20_11-04.pddl,on-w0.5,0,,,14520,18320566,460,3920840
parking-opt14-strips,p_20_11-04.pddl,on-w2,0,,,14520,19647887,490,3750304
parking-opt14-strips,p_20_11-04.pddl,on-skipc,0,,,12540,5479372,1943,3808240
parking-opt14-strips,p_20_11-04.pddl,on-norm,0,,,14520,19001417,448,3836960
petri-net-alignment-opt18-strips,p01.pddl,off,1,16,3.6509,,32957,2,771172
petri-net-alignment-opt18-strips,p01.pddl,on,1,16,3.87038,32137,39643,2,812812
petri-net-alignment-opt18-strips,p01.pddl,on-w0.5,1,16,2.60699,32137,38639,2,812612
petri-net-alignment-opt18-strips,p01.pddl,on-w2,1,16,3.88733,32137,41091,2,833408
petri-net-alignment-opt18-strips,p01.pddl,on-skipc,1,16,3.93392,31584,41728,2,815544
petri-net-alignment-opt18-strips,p01.pddl,on-norm,1,16,3.83737,32137,39643,2,812812
petri-net-alignment-opt18-strips,p02.pddl,off,1,35,6.82365,,42290,2,932072
petri-net-alignment-opt18-strips,p02.pddl,on,1,35,8.30846,31858,53345,2,1035068
petri-net-alignment-opt18-strips,p02.pddl,on-w0.5,1,35,5.86788,31858,41768,2,880584
petri-net-alignment-opt18-strips,p02.pddl,on-w2,1,35,8.18666,31858,53740,2,1035100
petri-net-alignment-opt18-strips,p02.pddl,on-skipc,1,35,6.07284,31494,54312,2,900188
petri-net-alignment-opt18-strips,p02.pddl,on-norm,1,35,8.08377,31858,53345,2,1035068
petri-net-alignment-opt18-strips,p03.pddl,off,1,64,9.50699,,48574,2,1069348
petri-net-alignment-opt18-strips,p03.pddl,on,1,64,10.7675,32106,47098,2,1102164
petri-net-alignment-opt18-strips,p03.pddl,on-w0.5,1,64,10.7531,32106,46853,2,1066948
petri-net-alignment-opt18-strips,p03.pddl,on-w2,1,64,10.6394,32106,48224,2,1136532
petri-net-alignment-opt18-strips,p03.pddl,on-skipc,1,64,11.0785,31526,49418,2,1034484
petri-net-alignment-opt18-strips,p03.pddl,on-norm,1,64,10.2235,32106,47098,2,1100724
petri-net-alignment-opt18-strips,p04.pddl,off,1,79,37.6411,,58216,2,928380
petri-net-alignment-opt18-strips,p04.pddl,on,1,79,10.9559,31842,45473,2,1215480
petri-net-alignment-opt18-strips,p04.pddl,on-w0.5,1,79,14.6017,31842,45581,2,1137280
petri-net-alignment-opt18-strips,p04.pddl,on-w2,1,79,17.8415,31842,61712,2,1079968
petri-net-alignment-opt18-strips,p04.pddl,on-skipc,1,79,12.0232,31488,47390,2,1235936
petri-net-alignment-opt18-strips,p04.pddl,on-norm,1,79,11.2243,31842,45473,2,1215480
petri-net-alignment-opt18-strips,p05.pddl,off,1,66,14.1945,,36987,2,918448
petri-net-alignment-opt18-strips,p05.pddl,on,1,66,21.9094,32117,44686,2,1000008
petri-net-alignment-opt18-strips,p05.pddl,on-w0.5,1,66,21.5773,32117,44993,2,973684
petri-net-alignment-opt18-strips,p05.pddl,on-w2,1,66,21.0775,32117,45452,2,1091036
petri-net-alignment-opt18-strips,p05.pddl,on-skipc,1,66,14.883,31564,44673,2,964032
petri-net-alignment-opt18-strips,p05.pddl,on-norm,1,66,19.5392,32117,44686,2,1000008
petri-net-alignment-opt18-strips,p06.pddl,off,1,95,34.7085,,54578,2,1135556
petri-net-alignment-opt18-strips,p06.pddl,on,1,95,23.5505,32110,46592,2,973888
petri-net-alignment-opt18-strips,p06.pddl,on-w0.5,1,95,30.0659,32110,47992,2,1002228
petri-net-alignment-opt18-strips,p06.pddl,on-w2,1,95,21.7139,32110,48367,2,1002960
petri-net-alignment-opt18-strips,p06.pddl,on-skipc,1,95,22.7401,31529,49918,2,959396
petri-net-alignment-opt18-strips,p06.pddl,on-norm,1,95,22.2032,32110,46592,2,979424
petri-net-alignment-opt18-strips,p07.pddl,off,1,106,70.0101,,52592,2,999612
petri-net-alignment-opt18-strips,p07.pddl,on,1,106,36.653,31842,46951,2,1225716
petri-net-alignment-opt18-strips,p07.pddl,on-w0.5,1,106,28.1745,31842,45300,2,1019476
petri-net-alignment-opt18-strips,p07.pddl,on-w2,1,106,24.3197,31842,64304,2,1049672
petri-net-alignment-opt18-strips,p07.pddl,on-skipc,1,106,31.3909,31485,47665,2,996608
petri-net-alignment-opt18-strips,p07.pddl,on-norm,1,106,37.2192,31842,46951,2,1225716
petri-net-alignment-opt18-strips,p08.pddl,off,1,111,49.7898,,59051,2,1003188
petri-net-alignment-opt18-strips,p08.pddl,on,1,111,42.6476,32112,47737,2,913096
petri-net-alignment-opt18-strips,p08.pddl,on-w0.5,1,111,40.4406,32112,47919,2,927772
petri-net-alignment-opt18-strips,p08.pddl,on-w2,1,111,33.5114,32112,49661,2,966412
petri-net-alignment-opt18-strips,p08.pddl,on-skipc,1,111,42.4135,31525,50116,2,929372
petri-net-alignment-opt18-strips,p08.pddl,on-norm,1,111,33.804,32112,47737,2,964556
petri-net-alignment-opt18-strips,p09.pddl,off,1,132,38.915,,48470,2,998584
petri-net-alignment-opt18-strips,p09.pddl,on,1,132,77.82,31869,50717,2,1240244
petri-net-alignment-opt18-strips,p09.pddl,on-w0.5,1,132,20.7111,31869,44398,2,1021148
petri-net-alignment-opt18-strips,p09.pddl,on-w2,1,132,53.5458,31869,59095,2,1396748
petri-net-alignment-opt18-strips,p09.pddl,on-skipc,1,132,49.0025,31503,52092,2,1283968
petri-net-alignment-opt18-strips,p09.pddl,on-norm,1,132,25.3743,31869,50717,2,1238196
petri-net-alignment-opt18-strips,p10.pddl,off,1,169,87.1782,,50235,2,1057748
petri-net-alignment-opt18-strips,p10.pddl,on,1,169,64.6178,32096,50000,2,984396
petri-net-alignment-opt18-strips,p10.pddl,on-w0.5,1,169,72.009,32096,50768,2,988108
petri-net-alignment-opt18-strips,p10.pddl,on-w2,1,169,64.0423,32096,52449,2,976816
petri-net-alignment-opt18-strips,p10.pddl,on-skipc,1,169,73.9539,31509,53710,2,1090572
petri-net-alignment-opt18-strips,p10.pddl,on-norm,1,169,64.6395,32096,50000,2,984396
petri-net-alignment-opt18-strips,p11.pddl,off,1,155,35.0163,,45440,2,977636
petri-net-alignment-opt18-strips,p11.pddl,on,1,155,53.8423,31881,47708,2,907720
petri-net-alignment-opt18-strips,p11.pddl,on-w0.5,1,155,46.7191,31881,47911,2,995068
petri-net-alignment-opt18-strips,p11.pddl,on-w2,1,155,142.819,31881,66466,2,1437828
petri-net-alignment-opt18-strips,p11.pddl,on-skipc,1,155,45.6041,31511,49655,2,918556
petri-net-alignment-opt18-strips,p11.pddl,on-norm,1,155,43.8765,31881,47708,2,907720
petri-net-alignment-opt18-strips,p12.pddl,off,1,187,175.746,,58818,2,1061696
petri-net-alignment-opt18-strips,p12.pddl,on,1,187,98.9149,31880,51736,2,992796
petri-net-alignment-opt18-strips,p12.pddl,on-w0.5,1,187,97.6844,31880,51959,2,959588
petri-net-alignment-opt18-strips,p12.pddl,on-w2,1,187,729.32,31880,73056,2,1830724
petri-net-alignment-opt18-strips,p12.pddl,on-skipc,1,187,165.922,31508,52559,2,1194516
petri-net-alignment-opt18-strips,p12.pddl,on-norm,1,187,128.249,31880,51736,2,1080144
petri-net-alignment-opt18-strips,p13.pddl,off,1,192,120.193,,53163,2,1064516
petri-net-alignment-opt18-strips,p13.pddl,on,1,192,75.8617,31860,51829,2,937224
petri-net-alignment-opt18-strips,p13.pddl,on-w0.5,1,192,80.4598,31860,49972,2,981224
petri-net-alignment-opt18-strips,p13.pddl,on-w2,1,192,297.342,31860,73915,2,1555516
petri-net-alignment-opt18-strips,p13.pddl,on-skipc,1,192,56.0251,31499,53895,2,958196
petri-net-alignment-opt18-strips,p13.pddl,on-norm,1,192,67.8063,31860,51829,2,926564
petri-net-alignment-opt18-strips,p14.pddl,off,1,201,69.6287,,46740,2,877496
petri-net-alignment-opt18-strips,p14.pddl,on,1,201,48.1987,31972,45826,2,919788
petri-net-alignment-opt18-strips,p14.pddl,on-w0.5,1,201,68.544,31972,46313,2,992436
petri-net-alignment-opt18-strips,p14.pddl,on-w2,1,201,283.798,31972,59775,2,1516068
petri-net-alignment-opt18-strips,p14.pddl,on-skipc,1,201,80.5857,31586,48603,2,1109308
petri-net-alignment-opt18-strips,p14.pddl,on-norm,1,201,68.8483,31972,45826,2,968788
petri-net-alignment-opt18-strips,p15.pddl,off,1,216,368.054,,51467,2,1496772
petri-net-alignment-opt18-strips,p15.pddl,on,1,216,45.9607,31899,48484,2,1177888
petri-net-alignment-opt18-strips,p15.pddl,on-w0.5,1,216,43.0978,31899,48687,2,942508
petri-net-alignment-opt18-strips,p15.pddl,on-w2,1,216,38.207,31899,61890,2,1045216
petri-net-alignment-opt18-strips,p15.pddl,on-skipc,1,216,50.656,31523,50947,2,1291916
petri-net-alignment-opt18-strips,p15.pddl,on-norm,1,216,35.6528,31899,48484,2,1177888
petri-net-alignment-opt18-strips,p16.pddl,off,1,237,143.279,,66533,2,1013304
petri-net-alignment-opt18-strips,p16.pddl,on,1,237,65.8651,31880,52132,2,939256
petri-net-alignment-opt18-strips,p16.pddl,on-w0.5,1,237,57.5698,31880,53526,2,934840
petri-net-alignment-opt18-strips,p16.pddl,on-w2,1,237,75.4233,31880,71948,2,1427404
petri-net-alignment-opt18-strips,p16.pddl,on-skipc,1,237,86.694,31508,54127,2,1252972
petri-net-alignment-opt18-strips,p16.pddl,on-norm,1,237,79.7888,31880,52132,2,1041136
petri-net-alignment-opt18-strips,p17.pddl,off,1,252,93.249,,53530,2,1015192
petri-net-alignment-opt18-strips,p17.pddl,on,1,252,86.6987,31912,50729,2,1219196
petri-net-alignment-opt18-strips,p17.pddl,on-w0.5,1,252,98.4925,31912,50287,2,1087724
petri-net-alignment-opt18-strips,p17.pddl,on-w2,1,252,417.814,31912,76262,2,1583560
petri-net-alignment-opt18-strips,p17.pddl,on-skipc,1,252,82.2316,31532,51577,2,962000
petri-net-alignment-opt18-strips,p17.pddl,on-norm,1,252,94.8133,31912,50729,2,1225688
petri-net-alignment-opt18-strips,p18.pddl,off,1,261,292.161,,44934,2,1124124
petri-net-alignment-opt18-strips,p18.pddl,on,1,261,129.196,31998,48511,2,1266244
petri-net-alignment-opt18-strips,p18.pddl,on-w0.5,1,261,95.7266,31998,49822,2,1153424
petri-net-alignment-opt18-strips,p18.pddl,on-w2,1,261,63.6694,31998,64132,2,1278872
petri-net-alignment-opt18-strips,p18.pddl,on-skipc,1,261,106.359,31597,49531,2,1264936
petri-net-alignment-opt18-strips,p18.pddl,on-norm,1,261,121.752,31998,48511,2,1264380
petri-net-alignment-opt18-strips,p19.pddl,off,1,268,449.388,,44245,2,1437604
petri-net-alignment-opt18-strips,p19.pddl,on,1,268,71.791,32128,49442,2,1010300
petri-net-alignment-opt18-strips,p19.pddl,on-w0.5,1,268,61.4001,32128,50995,2,1007168
petri-net-alignment-opt18-strips,p19.pddl,on-w2,1,268,91.5933,32128,52205,2,1076476
petri-net-alignment-opt18-strips,p19.pddl,on-skipc,1,268,104.072,31542,52662,2,1070472
petri-net-alignment-opt18-strips,p19.pddl,on-norm,1,268,47.645,32128,49442,2,1010588
petri-net-alignment-opt18-strips,p20.pddl,off,1,295,158.68,,61556,2,984392
petri-net-alignment-opt18-strips,p20.pddl,on,1,295,59.2808,31852,53977,2,935796
petri-net-alignment-opt18-strips,p20.pddl,on-w0.5,1,295,97.8099,31852,52878,2,1028776
petri-net-alignment-opt18-strips,p20.pddl,on-w2,1,295,70.0348,31852,74327,2,1082220
petri-net-alignment-opt18-strips,p20.pddl,on-skipc,1,295,108.14,31481,55240,2,1183272
petri-net-alignment-opt18-strips,p20.pddl,on-norm,1,295,59.5904,31852,53977,2,932148
woodworking-opt08-strips,p01.pddl,off,1,170,0.0149123,,799,5,545940
woodworking-opt08-strips,p01.pddl,on,1,170,0.0136966,131,774,5,545780
woodworking-opt08-strips,p01.pddl,on-w0.5,1,170,0.0123717,131,775,5,545812
woodworking-opt08-strips,p01.pddl,on-w2,1,170,0.0159546,131,773,5,546068
woodworking-opt08-strips,p01.pddl,on-skipc,1,170,0.0159992,8,822,5,545908
woodworking-opt08-strips,p01.pddl,on-norm,1,170,0.0130001,131,774,5,545780
woodworking-opt08-strips,p02.pddl,off,1,185,0.0311718,,1097,6,434156
woodworking-opt08-strips,p02.pddl,on,1,185,0.0348648,107,1123,6,434156
woodworking-opt08-strips,p02.pddl,on-w0.5,1,185,0.0310278,107,1067,6,434060
woodworking-opt08-strips,p02.pddl,on-w2,1,185,0.0375117,107,1064,6,434156
woodworking-opt08-strips,p02.pddl,on-skipc,1,185,0.0300011,8,1043,6,434060
woodworking-opt08-strips,p02.pddl,on-norm,1,185,0.032961,107,1123,6,434124
woodworking-opt08-strips,p03.pddl,off,1,275,0.318986,,2902,6,548304
woodworking-opt08-strips,p03.pddl,on,1,275,0.240412,257,3024,6,547604
woodworking-opt08-strips,p03.pddl,on-w0.5,1,275,0.257999,257,2726,6,548880
woodworking-opt08-strips,p03.pddl,on-w2,1,275,0.207568,257,2418,6,546772
woodworking-opt08-strips,p03.pddl,on-skipc,1,275,0.31018,22,2802,6,550032
woodworking-opt08-strips,p03.pddl,on-norm,1,275,0.281741,257,2586,6,549456
woodworking-opt08-strips,p04.pddl,off,1,280,0.874716,,4687,6,468132
woodworking-opt08-strips,p04.pddl,on,1,280,1.15047,360,3917,6,471840
woodworking-opt08-strips,p04.pddl,on-w0.5,1,280,0.57899,360,4410,6,466692
woodworking-opt08-strips,p04.pddl,on-w2,1,280,0.568981,360,3756,6,461348
woodworking-opt08-strips,p04.pddl,on-skipc,1,280,0.999075,37,4713,6,471392
woodworking-opt08-strips,p04.pddl,on-norm,1,280,0.574003,360,3874,6,465956
woodworking-opt08-strips,p05.pddl,off,1,270,1.80538,,6947,6,560504
woodworking-opt08-strips,p05.pddl,on,1,270,1.85435,552,6337,6,546076
woodworking-opt08-strips,p05.pddl,on-w0.5,1,270,1.30097,552,6324,6,545916
woodworking-opt08-strips,p05.pddl,on-w2,1,270,1.87889,552,6208,6,540732
woodworking-opt08-strips,p05.pddl,on-skipc,1,270,1.52799,81,6677,6,551064
woodworking-opt08-strips,p05.pddl,on-norm,1,270,1.45367,552,6437,6,542240
woodworking-opt08-strips,p06.pddl,off,1,430,10.2009,,9895,6,649228
woodworking-opt08-strips,p06.pddl,on,1,430,8.27268,349,10596,6,646408
woodworking-opt08-strips,p06.pddl,on-w0.5,1,430,12.0437,349,9985,6,633780
woodworking-opt08-strips,p06.pddl,on-w2,1,430,5.67768,349,10273,6,596608
